1)  a, an indefinite article	1.	a, belirsiz bir makale	
		 	 	
				
2)	abandon v.	2.	v terk.	
		 	 	
				
3)	abandoned adj.	3.	Terk edilmiş sıf.	
		 	 	
				
4)	ability n.	4.	yetenek n.	
		 	 	
				
5)	able adj.	5.	mümkün sıf.	
		 	 	
				
6)	unable adj.	6.	yapamaz sıf.	
		 	 	
				
7)	about adv., prep.	7.	hakkında adv., hazırlık.	
		 	 	
				
8)	above prep., adv.	8.	prep üstünde., adv.	
		 	 	
				
9)	abroad adv.	9.	Yurt dışında adv.	
		 	 	
			
10) absence n.	10.	yokluğu n.	
900)	disappointment n.	900.	hayal kırıklığı n.	
		 	 	
				
901)	disapproval n.	901.	ret n.	
		 	 	
				
902)	disapprove (of) v.	902.	v (bir) onaylamıyoruz.	
		 	 	
				


903)	disapproving adj.	903.	onaylamayan sıf.	
		 	 	
				
904)	disaster n.	904.	afet n.	
		 	 	
				
905)	disc (also disk, especially in	905.	Disk (Ayrıca	
NAmE) n.	 	 	
 	disk, özellikle isim) n.	
		 	
				
906)	discipline n.	906.	disiplin n.	
		 	 	
				
907)	discount n.	907.	İndirimli n.	
		 	 	
				
908)	discover v.	908.	v keşfedin.	
		 	 	
				
909)	discovery n.	909.	keşif n.	
		 	 	
				
910)	discuss v.	910.	v tartışır.	
		 	 	
				
911)	discussion n.	911.	Tartışma n.	
		 	 	
				
912)	disease n.	912.	Hastalık n.	
		 	 	
				
913)	disgust v., n.	913.	v tiksinti., n.	
		 	 	
				
914)	disgusting adj.	914.	iğrenç sıf.	
		 	 	
				
915)	disgusted adj.	915.	tiksinti sıf.	
		 	 	
				
916)	dish n.	916.	çanak n.	
		 	 	
				
917)	dishonest adj.	917.	sahtekâr sıf.	
		 	 	
				
918)	dishonestly adv.	918.	dishonestly adv.	
		 	 	
				
919)	disk n.	919.	Disk n.	
		 	 	
				
920)	dislike v., n.	920.	v sevmediğim., n.	
		 	 	
				
921)	dismiss v.	921.	v görevden.	
		 	 	
				
922)	display v., n.	922.	v göstermesi., n.	
		 	 	
				
923)	dissolve v.	923.	v çözülür.	
		 	 	
				
924)	distance n.	924.	mesafe n.	
		 	 	
				
925)	distinguish v.	925.	v ayırt eder.	
		 	 	
				
926)	distribute v.	926.	v dağıtmak.	
		 	 	
				
927)	distribution n.	927.	Dağıtım n.	
		 	 	
				
928)	district n.	928.	ilçe n.	
		 	 	
				


929)	disturb v.	929.	v rahatsız.	
		 	 	
				
930)	disturbing adj.	930.	rahatsız edici sıf.	
		 	 	
				
931)	divide v.	931.	bölmek v.	
		 	 	
				
932)	division n.	932.	bölünme n.	
		 	 	
				
933)	divorce n., v.	933.	Boşanma n., v.	
		 	 	
				
934)	divorced adj.	934.	boşanmış sıf.	
		 	 	
				
935)	do v., auxiliary v.	935.  v yapmak., yardımcı v.	
		 	
				
936)	undo v.	936.	v geri.	
		 	 	
				
937)	doctor n. (abbr. Dr, NAmE	937.  Doktor n. (kısalt. Dr, adı	
Dr.)		 	
 		Dr.)		
		 		
				
938)	document n.	938.	Belge n.	
		 	 	
				
939)	dog n.	939.	Köpek n.	
		 	 	
				
940)	dollar n.	940.	Dolar n.	
		 	 	
				
941)	domestic adj.	941.	yerli sıf.	
		 	 	
				
942)	dominate v.	942.	v hakim.	
		 	 	
				
943)	door n.	943.	Kapı n.	
		 	 	
				
944)	dot n.	944.	dot n.	
		 	 	
				
945)	double adj., det., adv., n., v.	945.  çift adj., det., adv., n., v.	
		 	
				
946)	doubt n., v.	946.	şüphe n., v.	
		 	 	
				
947)	down adv., prep.	947.	adv aşağı., hazırlık.	
		 	 	
				
948)	downstairs adv., adj., n.	948.  Alt katta adv., adj., n.	
		 	
				
949)	downwards (also downward	949.	aşağı	
especially in NAmE) adv.	 	 	
 	doğru (aynı zamanda aşağı	
		 	
		doğru özellikle isim) adv.	
				
950)	downward adj.	950.	aşağı sıf.	
		 	 	
				
951)	dozen n., det.	951.	düzine n., det.	
		 	 	
				
952)	Dr (BrE) (also Dr. NAmE,	952.  Dr (BRE) (ayrıca Dr. adı,	
BrE) abbr.  doctor	 	
 	BRE) kısalt.  doktor	
		 	
				
 

953)	draft n., adj., v.	953.	Taslak n., adj., v.	
		 	 	
				
954)	drag v.	954.	sürükleme v.	
		 	 	
				
955)	drama n.	955.	Drama n.	
		 	 	
				
956)	dramatic adj.	956.	Dramatik sıf.	
		 	 	
				
957)	dramatically adv.	957.	dramatik adv.	
		 	 	
				
958)	draw v.	958.	v çizin.	
		 	 	
				
959)	drawing n.	959.	n çizim.	
		 	 	
				
960)	drawer n.	960.	çekmece n.	
		 	 	
				
961)	dream n., v.	961.	n rüya., v.	
		 	 	
				
962)	dress n., v.	962.	elbise n., v.	
		 	 	
				
963)	dressed adj.	963.	giyinmiş sıf.	
		 	 	
				
964)	drink n., v.	964.	n içmek., v.	
		 	 	
				
965)	drive v., n.	965.	v sür., n.	
		 	 	
				
966)	driving n.	966.	n sürüş.	
		 	 	
				
967)	driver n.	967.	Sürücü n.	
		 	 	
				
968)	drop v., n.	968.	v bırakın., n.	
		 	 	
				
969)	drug n.	969.	İlaç n.	
		 	 	
				
970)	drugstore n. (NAmE)	970.	eczane n. (isim)	
		 	 	
				
971)	drum n.	971.	n davul.	
		 	 	
				
972)	drunk adj.	972.	Sarhoş sıf.	
		 	 	
				
973)	dry adj., v.	973.	Kuru adj., v.	
		 	 	
				
974)	due adj.	974.	nedeniyle adj.	
		 	 	
				
975)	due to	975.	nedeniyle	
		 	 	
				
976)	dull adj.	976.	donuk sıf.	
		 	 	
				
977)	dump v., n.	977.	v dökümü., n.	
		 	 	
				
978)	during prep.	978.	hazırlık sırasında.	
		 	 	
				


979)	dust n., v.	979.	Toz n., v.	
		 	 	
				
980)	duty n.	980.	görev n.	
		 	 	
				
981)	DVD n.	981.	DVD n.	
		 	 	
				
982)	each det., pron.	982.	Her det., zam.	
		 	 	
				
983)	each other (also one another)	983.	birbirlerine (aynı	
pron.		 	 	
 		zamanda bir başka) zam.	
		 	
				
984)	ear n.	984.	Kulak n.	
		 	 	
				
985)	early adj., adv.	985.	Erken adj., adv.	
		 	 	
				
986)	earn v.	986.	v kazanın.	
		 	 	
				
987)	earth n.	987.	Toprak n.	
		 	 	
				
988)	ease n., v.	988.	n kolaylığı., v.	
		 	 	
				
989)	east n., adj., adv.	989.	doğu n., adj., adv.	
		 	 	
				
990)	eastern adj.	990.	Doğu sıf.	
		 	 	
				
991)	easy adj.	991.	Kolay sıf.	
		 	 	
				
992)	easily adv.	992.	Kolayca adv.	
		 	 	
				
993)	eat v.	993.	v yiyin.	
		 	 	
				
994)	economic adj.	994.	Ekonomik sıf.	
		 	 	
				
995)	economy n.	995.	ekonomi n.	
		 	 	
				
996)	edge n.	996.	Kenar n.	
		 	 	
				
997)	edition n.	997.	edition n.	
		 	 	
				
998)	editor n.	998.	editör n.	
		 	 	
				
999)	educate v.	999.	v eğitmek.	
		 	 	
				
1000)	educated adj.	1000. eğitimli sıf.	
		 	
				
1001)	education n.	1001.	Eğitim n.	
		 	 	
				
1002)	effect n.	1002. efekt n.	
		 	
				
1003)	effective adj.	1003.	Etkili sıf.	
		 	 	
				
1004)	effectively adv.	1004. etkin biçimde.	
		 	
				


1005)	efficient adj.	1005. verimli sıf.	
		 	
			
1006)	efficiently adv.	1006. verimli adv.	
		 	
			
1007)	effort n.	1007. çaba n.	
		 	
			
1008)	e.g. abbr.	1008. Örneğin kısalt.	
		 	
			
1009)	egg n.	1009. Yumurta n.	
		 	
			
1010)	either det., pron., adv.	1010. ya det., zam., adv.	
		 	
			
1011)	elbow n.	1011. dirsek n.	
		 	
			
1012)	elderly adj.	1012. Yaşlı sıf.	
		 	
			
1013)	elect v.	1013. seçilen v.	
		 	
			
1014)	election n.	1014. Seçim n.	
		 	
			
1015)	electric adj.	1015. Elektrik sıf.	
		 	
			
1016)	electrical adj.	1016. Elektrik sıf.	
		 	
			
1017)	electricity n.	1017. Elektrik n.	
		 	
			
1018)	electronic adj.	1018. Elektronik sıf.	
		 	
			
1019)	elegant adj.	1019. Zarif sıf.	
		 	
			
1020)	element n.	1020. eleman n.	
		 	
			
1021)	elevator n. (NAmE)	1021. Asansör n. (isim)	
		 	
			
1022)	else adv.	1022. Başka adv.	
		 	
			
1023)	elsewhere adv.	1023. Başka bir yerde adv.	
		 	
			
1024)	email (also e-mail) n., v.	1024. E-posta (e-mail) n., v.	
		 	
			
1025)	embarrass v.	1025. v mahcup.	
		 	
			
1026)	embarrassing adj.	1026. utanç verici sıf.	
		 	
			
1027)	embarrassed adj.	1027. utandım sıf.	
		 	
			
1028)	embarrassment n.	1028. utanç n.	
		 	
			
1029)	emerge v.	1029. v ortaya çıkmaktadır.	
		 	
			
1030)	emergency n.	1030. Acil n.	
		 	
			


1031)	emotion n.	1031. duygu n.	
		 	
			
1032)	emotional adj.	1032. Duygusal sıf.	
		 	
			
1033)	emotionally adv.	1033. duygusal adv.	
		 	
			
1034)	emphasis n.	1034. Vurgu n.	
		 	
			
1035)	emphasize (BrE also -ise) v.	1035. vurgulamak (BRE da -	
		 	
		ise) v.	
			
1036)	empire n.	1036. imparatorluk n.	
		 	
			
1037)	employ v.	1037. v kullanır.	
		 	
			
1038)	unemployed adj.	1038. işsiz sıf.	
		 	
			
1039)	employee n.	1039. Çalışanların n.	
		 	
			
1040)	employer n.	1040. İşveren n.	
		 	
			
1041)	employment n.	1041. istihdam n.	
		 	
			
1042)	unemployment n.	1042. İşsizlik n.	
		 	
			
1043)	empty adj., v.	1043. Boş adj., v.	
		 	
			
1044)	enable v.	1044. v etkinleştirin.	
		 	
			
1045)	encounter v., n.	1045. v karşılaşıyoruz., n.	
		 	
			
1046)	encourage v.	1046. v teşvik ediyoruz.	
		 	
			
1047)	encouragement n.	1047. teşvik n.	
		 	
			
1048)	end n., v.	1048. son n., v.	
		 	
			
1049)	in the end	1049. Sonunda	
		 	
			
1050)	ending n.	1050. n biten.	
		 	
			
1051)	enemy n.	1051. Düşman n.	
		 	
			
1052)	energy n.	1052. Enerji n.	
		 	
			
1053)	engage v.	1053. v meşgul.	
		 	
			
1054)	engaged adj.	1054. nişanlı sıf.	
		 	
			
1055)	engine n.	1055. Motor n.	
		 	
			
1056)	engineer n.	1056. Mühendis n.	
		 	
			


1057)	engineering n.	1057. mühendislik n.	
		 	
			
1058)	enjoy v.	1058. v tadını çıkarın.	
		 	
			
1059)	enjoyable adj.	1059. keyifli sıf.	
		 	
			
1060)	enjoyment n.	1060. keyfi n.	
		 	
			
1061)	enormous adj.	1061. muazzam sıf.	
		 	
			
1062)	enough det., pron., adv.	1062. Yeterince det., zam., adv.	
		 	
			
1063)	enquiry (also inquiry	1063. Soruşturma n (özellikle	
especially in NAmE) n.	 	
 	isim de sorgulama).	
		 	
			
1064)	ensure v.	1064. v sağlamak.	
		 	
			
1065)	enter v.	1065. v girin.	
		 	
			
1066)	entertain v.	1066. v eğlendirmek.	
		 	
			
1067)	entertaining adj.	1067. eğlenceli sıf.	
		 	
			
1068)	entertainer n.	1068. şovmen n.	
		 	
			
1069)	entertainment n.	1069. Eğlence n.	
		 	
			
1070)	enthusiasm n.	1070. coşku n.	
		 	
			
1071)	enthusiastic adj.	1071. coşkulu sıf.	
		 	
			
1072)	entire adj.	1072. Tüm sıf.	
		 	
			
1073)	entirely adv.	1073. Tamamen adv.	
		 	
			
1074)	entitle v.	1074. v hakkı.	
		 	
			
1075)	entrance n.	1075. Giriş n.	
		 	
			
1076)	entry n.	1076. entry n.	
		 	
			
1077)	envelope n.	1077. Zarf n.	
		 	
			
1078)	environment n.	1078. Çevre n.	
		 	
			
1079)	environmental adj.	1079. Çevre sıf.	
		 	
			
1080)	equal adj., n., v.	1080. Eşit adj., n., v.	
		 	
			
1081)	equally adv.	1081. eşit adv.	
		 	
			
1082)	equipment n.	1082. ekipman n.	
		 	
			


1083)	equivalent adj., n.	1083. eşdeğer adj., n.	
		 	
			
1084)	error n.	1084. Hata n.	
		 	
			
1085)	escape v., n.	1085. v kaçış., n.	
		 	
			
1086)	especially adv.	1086. Özellikle adv.	
		 	
			
1087)	essay n.	1087. deneme n.	
		 	
			
1088)	essential adj., n.	1088. temel adj., n.	
		 	
			
1089)	essentially adv.	1089. esasen adv.	
		 	
			
1090)	establish v.	1090. v kurmak.	
		 	
			
1091)	estate n.	1091. emlak n.	
		 	
			
1092)	estimate n., v.	1092. n tahmin., v.	
		 	
			
1093)	etc. (full form et cetera)	1093. vb (tam form ve saire)	
		 	
			
1094)	euro n.	1094. euro n.	
		 	
			
1095)	even adv., adj.	1095. Hatta adv., sıf.	
		 	
			
1096)	evening n.	1096. Akşam n.	
		 	
			
1097)	event n.	1097. Olay n.	
		 	
			
1098)	eventually adv.	1098. Sonunda adv.	
		 	
			
1099)	ever adv.	1099. Hiç adv.	
		 	
			
1100)	every det.	1100. Her det.	
		 	
			
1101)	everyone (also everybody)	1101. herkes (aynı zamanda	
pron.		 	
 		herkes) zam.	
		 	
			
1102)	everything pron.	1102. herşey zam.	
		 	
			
1103)	everywhere adv.	1103. Her yerde adv.	
		 	
			
1104)	evidence n.	1104. kanıt n.	
		 	
			
1105)	evil adj., n.	1105. Kötü adj., n.	
		 	
			
1106)	ex- prefix	1106. eski öneki	
		 	
			
1107)	exact adj.	1107. Tam sıf.	
		 	
			
1108)	exactly adv.	1108. Tam adv.	
		 	
			


1109)	exaggerate v.	1109. v abartmak.	
		 	
			
1110)	exaggerated adj.	1110. abartılı adj.	
		 	
			
1111)	exam n.	1111. Sınav n.	
		 	
			
1112)	examination n.	1112. sınav n.	
		 	
			
1113)	examine v.	1113. v inceleyin.	
		 	
			
1114)	example n.	1114. Örnek n.	
		 	
			
1115)	excellent adj.	1115. Mükemmel sıf.	
		 	
			
1116)	except prep., conj.	1116. prep hariç., conj.	
		 	
			
1117)	exception n.	1117. istisna n.	
		 	
			
1118)	exchange v., n.	1118. değişim v. n.	
		 	
			
1119)	in exchange (for)	1119. Karşılık olarak)	
		 	
			
1120)	excite v.	1120. v heyecanlandırmak.	
		 	
			
1121)	exciting adj.	1121. Heyecan verici sıf.	
		 	
			
1122)	excited adj.	1122. heyecanlı sıf.	
		 	
			
1123)	excitement n.	1123. heyecan n.	
		 	
			
1124)	exclude v.	1124. v hariç.	
		 	
			
1125)	excluding prep.	1125. hazırlık hariç.	
		 	
			
1126)	excuse n., v.	1126. n bahane., v.	
		 	
			
1127)	executive n., adj.	1127. Yürütme n., sıf.	
		 	
			
1128)	exercise n., v.	1128. Egzersiz n., v.	
		 	
			
1129)	exhibit v., n.	1129. sergi v. n.	
		 	
			
1130)	exhibition n.	1130. Sergi n.	
		 	
			
1131)	exist v.	1131. v var.	
		 	
			
1132)	existence n.	1132. varoluş n.	
		 	
			
1133)	exit n.	1133. çıkış n.	
		 	
			
1134)	expand v.	1134. v genişletin.	
		 	
			


1135)	expect v.	1135. v bekliyoruz.	
		 	
			
1136)	expected adj.	1136. beklenen sıf.	
		 	
			
1137)	unexpected adj.	1137. Beklenmedik sıf.	
		 	
			
1138)	unexpectedly adv.	1138. beklenmedik adv.	
		 	
			
1139)	expectation n.	1139. beklenti n.	
		 	
			
1140)	expense n.	1140. gider n.	
		 	
			
1141)	expensive adj.	1141. Pahalı sıf.	
		 	
			
1142)	experience n., v.	1142. tecrübe n., v.	
		 	
			
1143)	experienced adj.	1143. Deneyimli sıf.	
		 	
			
1144)	experiment n., v.	1144. Deney n., v.	
		 	
			
1145)	expert n., adj.	1145. Uzman n., sıf.	
		 	
			
1146)	explain v.	1146. v açıklar.	
		 	
			
1147)	explanation n.	1147. açıklama n.	
		 	
			
1148)	explode v.	1148. v patlayabilir.	
		 	
			
1149)	explore v.	1149. v keşfedebilirsiniz.	
		 	
			
1150)	explosion n.	1150. Patlama n.	
		 	
			
1151)	export v., n.	1151. ihracat v. n.	
		 	
			
1152)	expose v.	1152. v maruz.	
		 	
			
1153)	express v., adj.	1153. v ifade eder., adj.	
		 	
			
1154)	expression n.	1154. ifadesi n.	
		 	
			
1155)	extend v.	1155. v uzatmak.	
		 	
			
1156)	extension n.	1156. Uzatma n.	
		 	
			
1157)	extensive adj.	1157. Kapsamlı sıf.	
		 	
			
1158)	extent n.	1158. ölçüde n.	
		 	
			
1159)	extra adj., n., adv.	1159. Ekstra adj., n., adv.	
		 	
			
1160)	extraordinary adj.	1160. Olağanüstü sıf.	
		 	
			


1161)	extreme adj., n.	1161. Aşırı adj., n.	
		 	
			
1162)	extremely adv.	1162. Son derece adv.	
		 	
			
1163)	eye n.	1163. Göz n.	
		 	
			
1164)	face n., v.	1164. Yüz n., v.	
		 	
			
1165)	facility n.	1165. Tesis n.	
		 	
			
1166)	fact n.	1166. Aslında n.	
		 	
			
1167)	factor n.	1167. faktör n.	
		 	
			
1168)	factory n.	1168. Fabrika n.	
		 	
			
1169)	fail v.	1169. v başarısız.	
		 	
			
1170)	failure n.	1170. başarısızlık n.	
		 	
			
1171)	faint adj.	1171. soluk sıf.	
		 	
			
1172)	faintly adv.	1172. hafifçe adv.	
		 	
			
1173)	fair adj.	1173. Adil sıf.	
		 	
			
1174)	fairly adv.	1174. Oldukça adv.	
		 	
			
1175)	unfair adj.	1175. haksız sıf.	
		 	
			
1176)	unfairly adv.	1176. haksız adv.	
		 	
			
1177)	faith n.	1177. inanç n.	
		 	
			
1178)	faithful adj.	1178. sadık sıf.	
		 	
			
1179)	faithfully adv.	1179. sadakatle adv.	
		 	
			
1180)	Yours faithfully (BrE)	1180. Saygılarımla (BRE)	
		 	
			
1181)	fall v., n.	1181. v düşer., n.	
		 	
			
1182)	fall over	1182. düşmek	
		 	
			
1183)	false adj.	1183. Yanlış sıf.	
		 	
			
1184)	fame n.	1184. şöhret n.	
		 	
			
1185)	familiar adj.	1185. Tanıdık sıf.	
		 	
			
1186)	family n., adj.	1186. aile n., sıf.	
		 	
			


1187)	famous adj.	1187. Ünlü sıf.	
		 	
			
1188)	fan n.	1188. Fan n.	
		 	
			
1189)	fancy v., adj.	1189. fantezi v. sıf.	
		 	
			
1190)	far adv., adj.	1190. çok adv., sıf.	
		 	
			
1191)	further adj.	1191. Daha fazla sıf.	
		 	
			
1192)	farm n.	1192. çiftlik n.	
		 	
			
1193)	farming n.	1193. tarım n.	
		 	
			
1194)	farmer n.	1194. Çiftçi n.	
		 	
			
1195)	farther, farthest  far	1195. uzak, uzak  uzak	
		 	
			
1196)	fashion n.	1196. moda n.	
		 	
			
1197)	fashionable adj.	1197. moda sıf.	
		 	
			
1198)	fast adj., adv.	1198. Hızlı adj., adv.	
		 	
			
1199)	fasten v.	1199. v sabitleyin.	
		 	
			
1200)	fat adj., n.	1200. şişman adj., n.	
		 	
			
1201)	father n.	1201. baba n.	
		 	
			
1202)	faucet n. (NAmE)	1202. musluk n. (isim)	
		 	
			
1203)	fault n.	1203. n hata.	
		 	
			
1204)	favour (BrE) (NAmE favor) n.	1204. (BRE) (isim iyilik) n	
		 	
		lehine.	
			
1205)	in favour/favor (of)	1205. iyilik / lehine (arasında)	
		 	
			
1206)	favourite (BrE) (NAmE	1206. En	
favorite) adj., n.	 	
 	sevdiğiniz (BRE) (isim favori) a	
		 	
		dj., n.	
			
1207)	fear n., v.	1207. korku n., v.	
		 	
			
1208)	feather n.	1208. tüy n.	
		 	
			
1209)	feature n., v.	1209. özellik n., v.	
		 	
			
1210)	February n. (abbr. Feb.)	1210. Şubat n. (Kısalt. Şubat)	
		 	
			
1211)	federal adj.	1211. Federal sıf.	
		 	
			
 

1212)	fee n.	1212. ücreti n.	
		 	
			
1213)	feed v.	1213. v beslenirler.	
		 	
			
1214)	feel v.	1214. v hissediyorum.	
		 	
			
1215)	feeling n.	1215. n duygu.	
		 	
			
1216)	fellow n., adj.	1216. adam n., sıf.	
		 	
			
1217)	female adj., n.	1217. kadın adj., n.	
		 	
			
1218)	fence n.	1218. çit n.	
		 	
			
1219)	festival n.	1219. Festival n.	
		 	
			
1220)	fetch v.	1220. v getir.	
		 	
			
1221)	fever n.	1221. ateş n.	
		 	
			
1222)	few det., adj., pron.	1222. Birkaç det., adj., zam.	
		 	
			
1223)	a few	1223. birkaç	
		 	
			
1224)	field n.	1224. alan n.	
		 	
			
1225)	fight v., n.	1225. v mücadele., n.	
		 	
			
1226)	fighting n.	1226. n mücadele.	
		 	
			
1227)	figure n., v.	1227. Şekil n., v.	
		 	
			
1228)	file n.	1228. Dosya n.	
		 	
			
1229)	fill v.	1229. v doldurun.	
		 	
			
1230)	film n., v.	1230. Film n., v.	
		 	
			
1231)	final adj., n.	1231. Son adj., n.	
		 	
			
1232)	finally adv.	1232. Sonunda adv.	
		 	
			
1233)	finance n., v.	1233. finans n., v.	
		 	
			
1234)	financial adj.	1234. Mali sıf.	
		 	
			
1235)	find v.	1235. v bulabilirsiniz.	
		 	
			
1236)	find out sth	1236. sth bulmak	
		 	
			
1237)	fine adj.	1237. İnce sıf.	
		 	
			


1238)	finely adv.	1238. ince adv.	
		 	
			
1239)	finger n.	1239. Parmak n.	
		 	
			
1240)	finish v., n.	1240. v bitirmek., n.	
		 	
			
1241)	finished adj.	1241. bitmiş sıf.	
		 	
			
1242)	fire n., v.	1242. Yangın n., v.	
		 	
			
1243)	set fire to	1243. ateşe verme	
		 	
			
1244)	firm n., adj., adv.	1244. Firma n., adj., adv.	
		 	
			
1245)	firmly adv.	1245. sıkıca adv.	
		 	
			
1246)	first det., ordinal number, adv.,	1246. İlk det., sıra	
n.		 	
 		sayısı, adv., n.	
		 	
			
1247)	at first	1247. Başta	
		 	
			
1248)	fish n., v.	1248. balık n., v.	
		 	
			
1249)	fishing n.	1249. balıkçılık n.	
		 	
			
1250)	fit v., adj.	1250. uygun v. sıf.	
		 	
			
1251)	fix v.	1251. v düzeltmek.	
		 	
			
1252)	fixed adj.	1252. Sabit sıf.	
		 	
			
1253)	flag n.	1253. bayrak n.	
		 	
			
1254)	flame n.	1254. Alev n.	
		 	
			
1255)	flash v., n.	1255. Flaş v. n.	
		 	
			
1256)	flat adj., n.	1256. Düz adj., n.	
		 	
			
1257)	flavour (BrE) (NAmE flavor)	1257. lezzet (BRE) (isim lezzet)	
n., v.		 	
 		n., v.	
		 	
			
1258)	flesh n.	1258. n eti.	
		 	
			
1259)	flight n.	1259. Uçuş n.	
		 	
			
1260)	float v.	1260. v yüzer.	
		 	
			
1261)	flood n., v.	1261. sel n., v.	
		 	
			
1262)	floor n.	1262. Zemin n.	
		 	
			


1263)	flour n.	1263. un n.	
		 	
			
1264)	flow n., v.	1264. n akar., v.	
		 	
			
1265)	flower n.	1265. Çiçek n.	
		 	
			
1266)	flu n.	1266. Grip n.	
		 	
			
1267)	fly v., n.	1267. v fly., n.	
		 	
			
1268)	flying adj., n.	1268. adj uçan., n.	
		 	
			
1269)	focus v., n.	1269. v odaklanın., n.	
		 	
			
1270)	fold v., n.	1270. v katlayın., n.	
		 	
			
1271)	folding adj.	1271. katlanır sıf.	
		 	
			
1272)	follow v.	1272. v izleyin.	
		 	
			
1273)	following adj., n., prep.	1273. adj	
		 	
		aşağıdaki., n., hazırlık.	
			
1274)	food n.	1274. gıda n.	
		 	
			
1275)	foot n.	1275. Ayak n.	
		 	
			
1276)	football n.	1276. futbol n.	
		 	
			
1277)	for prep.	1277. hazırlık için.	
		 	
			
1278)	force n., v.	1278. kuvvet n., v.	
		 	
			
1279)	forecast n., v.	1279. tahmin n., v.	
		 	
			
1280)	foreign adj.	1280. yabancı sıf.	
		 	
			
1281)	forest n.	1281. Orman n.	
		 	
			
1282)	forever (BrE also for ever)	1282. Sonsuza (BRE	
adv.		 	
 		da hiç) adv.	
		 	
			
1283)	forget v.	1283. v unutma.	
		 	
			
1284)	forgive v.	1284. v affet.	
		 	
			
1285)	fork n.	1285. Çatal n.	
		 	
			
1286)	form n., v.	1286. Form n., v.	
		 	
			
1287)	formal adj.	1287. resmi sıf.	
		 	
			


1288)	formally adv.	1288. resmen adv.	
		 	
			
1289)	former adj.	1289. Eski sıf.	
		 	
			
1290)	formerly adv.	1290. eskiden adv.	
		 	
			
1291)	formula n.	1291. Formül n.	
		 	
			
1292)	fortune n.	1292. servet n.	
		 	
			
1293)	forward (also forwards) adv.	1293. ileri (ayrıca ileri) adv.	
		 	
			
1294)	forward adj.	1294. İleri sıf.	
		 	
			
1295)	found v.	1295. Bulunan v.	
		 	
			
1296)	foundation n.	1296. vakıf n.	
		 	
			
1297)	frame n., v.	1297. Çerçeve n., v.	
		 	
			
1298)	free adj., v., adv.	1298. ücretsiz adj., v., adv.	
		 	
			
1299)	freely adv.	1299. serbestçe adv.	
		 	
			
1300)	freedom n.	1300. özgürlük n.	
		 	
			
1301)	freeze v.	1301. v dondurma.	
		 	
			
1302)	frozen adj.	1302. Donmuş sıf.	
		 	
			
1303)	frequent adj.	1303. sık sıf.	
		 	
			
1304)	frequently adv.	1304. Sık sık adv.	
		 	
			
1305)	fresh adj.	1305. Taze sıf.	
		 	
			
1306)	freshly adv.	1306. taze adv.	
		 	
			
1307)	Friday n. (abbr. Fri.)	1307. Cuma n. (Kısalt. Cum)	
		 	
			
1308)	fridge n. (BrE)	1308. Buzdolabı n. (BRE)	
		 	
			
1309)	friend n.	1309. Arkadaşı n.	
		 	
			
1310)	make friends (with)	1310. arkadaş olmak)	
		 	
			
1311)	friendly adj.	1311. dost sıf.	
		 	
			
1312)	unfriendly adj.	1312. düşmanca sıf.	
		 	
			
1313)	friendship n.	1313. Arkadaşlık n.	
		 	
			


1314)	frighten v.	1314. v korkutmak.	
		 	
			
1315)	frightening adj.	1315. korkutucu sıf.	
		 	
			
1316)	frightened adj.	1316. korkmuş sıf.	
		 	
			
1317)	from prep.	1317. hazırlık dan.	
		 	
			
1318)	front n., adj.	1318. Ön n., sıf.	
		 	
			
1319)	in front (of)	1319. önünde)	
		 	
			
1320)	frozen  freeze	1320. dondurulmuş  dondurmak	
		 	
			
1321)	fruit n.	1321. Meyve n.	
		 	
			
1322)	fry v., n.	1322. yavru v. n.	
		 	
			
1323)	fuel n.	1323. Yakıt n.	
		 	
			
1324)	full adj.	1324. Tam sıf.	
		 	
			
1325)	fully adv.	1325. Tamamen adv.	
		 	
			
1326)	fun n., adj.	1326. Eğlenceli n., sıf.	
		 	
			
1327)	make fun of	1327. dalga geçmek	
		 	
			
1328)	function n., v.	1328. Fonksiyon n., v.	
		 	
			
1329)	fund n., v.	1329. Fon n., v.	
		 	
			
1330)	fundamental adj.	1330. Temel sıf.	
		 	
			
1331)	funeral n.	1331. Cenaze n.	
		 	
			
1332)	funny adj.	1332. Komik sıf.	
		 	
			
1333)	fur n.	1333. Kürk n.	
		 	
			
1334)	furniture n.	1334. Mobilya n.	
		 	
			
1335)	further, furthest  far	1335. ayrıca uzak  uzak	
		 	
			
1336)	future n., adj.	1336. Gelecekteki n., sıf.	
		 	
			
1337)	g abbr.  gram	1337. g kısalt.  gram	
		 	
			
1338)	gain v., n.	1338. v kazanmak., n.	
		 	
			
1339)	gallon n.	1339. galon n.	
		 	
			
   

1340)	gamble v., n.	1340. kumar v. n.	
		 	
			
1341)	gambling n.	1341. kumar n.	
		 	
			
1342)	game n.	1342. Oyun n.	
		 	
			
1343)	gap n.	1343. boşluk n.	
		 	
			
1344)	garage n.	1344. Garaj n.	
		 	
			
1345)	garbage n. (especially NAmE)	1345. Çöp n. (özellikle isim)	
		 	
			
1346)	garden n.	1346. bahçe n.	
		 	
			
1347)	gas n.	1347. Gaz n.	
		 	
			
1348)	gasoline n. (NAmE)	1348. benzin n. (isim)	
		 	
			
1349)	gate n.	1349. Kapı n.	
		 	
			
1350)	gather v.	1350. v toplamak.	
		 	
			
